x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
294.76,7.98,174.55,247.32,10.0,183.9374,7.867733,154.0121
186.38,7.98,151.09,205.72,10.0,106.3949,7.742139,91.72121
0.0,8.0,139.9,6.84,10.0,70.84097,7.770591,276.0221
35.05,7.99,145.83,141.99,4.66,117.7978,7.877033,181.4299
110.69,7.98,103.96,256.17,-5.0,87.78029,7.912289,99.35944
236.45,7.97,31.4,45.55,10.0,237.2025,7.831182,169.4972
217.86,8.0,113.84,278.9,6.0,107.2623,7.748056,22.50345
204.11,7.98,195.67,4.27,-4.67,205.5583,7.89202,217.299
183.98,7.97,300.0,105.63,-5.0,202.8381,7.907422,295.243
72.28,7.97,300.0,193.11,5.67,57.27648,7.864047,235.6112
34.08,7.98,200.45,78.94,10.0,152.878,7.745965,181.794
34.62,7.98,75.95,310.85,10.0,18.44574,7.755753,245.3174
266.45,7.97,14.9,307.68,-5.0,250.7675,7.923473,29.72542
240.38,7.99,217.69,106.64,-5.0,261.9031,7.9191,211.6073
126.3,8.0,283.32,241.39,8.37,78.99786,7.874013,213.4628
132.7,7.99,299.84,122.96,10.03,79.91437,7.848956,198.4656
74.29,7.97,300.0,120.8,-0.65,109.3518,7.861557,280.5938
57.72,7.99,300.0,255.24,-4.99,37.49418,7.932228,295.6661
128.39,7.98,269.54,160.9,-0.95,138.8443,7.895294,245.5889
218.44,7.97,156.13,160.91,3.38,163.0632,7.722263,78.37021
268.73,7.99,90.26,95.48,-5.0,288.9543,7.915545,90.47229
193.7,7.97,87.83,3.64,-5.05,194.5409,7.887586,109.2838
101.63,8.0,171.6,131.7,3.04,153.4994,7.933408,135.0312
300.0,7.99,182.19,264.33,10.01,170.6035,7.75874,173.2664
205.38,7.99,147.08,50.49,-5.04,224.7927,7.917221,160.6467
102.83,7.97,96.92,293.05,-1.02,70.63421,7.937961,111.3356
121.69,7.97,194.92,335.75,-2.06,103.9667,7.875214,222.6879
214.74,7.99,260.95,93.14,-5.0,235.3115,7.907041,259.8589
300.0,7.98,277.59,311.85,-5.04,285.9327,7.889956,290.7312
235.13,7.99,230.04,57.57,-5.03,247.3979,7.886674,244.5154
124.58,7.99,284.79,309.87,-5.01,111.4869,7.925958,297.0573
31.4,7.97,258.03,107.1,-4.97,51.45834,7.935985,251.8624
29.79,7.99,171.24,247.33,-5.05,12.69891,7.904054,161.1934
130.24,7.99,97.67,161.91,-1.01,138.8969,7.941949,71.59824
247.48,7.99,11.8,290.06,9.97,90.90695,7.656716,45.58419
232.88,8.0,55.75,302.2,-5.02,214.5066,7.919065,65.72177
