x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
100.01,7.97,100.0,345.78,10.0,68.44556,7.749066,225.6687
100.01,7.99,100.0,284.36,1.5,49.72533,7.921842,113.0838
100.01,7.99,100.0,183.03,1.75,97.46946,7.883693,45.55138
100.01,7.98,100.0,288.36,-5.0,80.58823,7.915547,106.6378
100.01,8.0,100.0,73.68,-5.0,120.3531,7.903704,105.9125
100.01,8.0,100.0,316.37,-5.0,85.80263,7.897773,115.4044
100.01,8.0,100.0,0.31,7.58,100.726,7.822735,206.5535
100.01,7.97,100.0,8.32,5.25,111.9591,7.820186,183.7308
100.01,7.97,100.0,237.64,-0.92,69.0147,7.914144,80.7663
100.02,8.0,100.0,258.97,0.75,54.04628,7.930948,91.39079
100.02,7.99,99.99,25.75,-3.5,110.6925,7.914438,122.8764
100.02,7.99,99.99,23.92,10.0,152.3233,7.771401,218.6634
100.02,7.99,99.99,67.86,-1.33,131.4889,7.937845,112.8375
100.02,7.97,99.98,313.2,-5.0,84.49663,7.903289,114.1709
100.02,7.97,99.98,49.19,-3.75,118.0995,7.935162,115.5599
100.02,7.99,99.98,137.18,1.42,135.3084,7.847188,61.36871
100.02,7.98,99.98,333.17,7.67,51.2468,7.784205,195.7435
100.02,8.0,99.98,165.18,5.08,120.9758,7.748173,19.54758
100.01,7.97,99.98,347.85,-5.0,95.30083,7.903132,120.2736
100.01,7.99,99.98,102.52,-4.58,121.1523,7.916934,95.38822
100.01,7.98,99.98,147.22,3.54,137.0057,7.876173,41.86898
100.01,8.0,99.98,159.23,1.26,117.8572,7.82217,51.95709
100.02,7.97,99.98,187.11,0.41,94.22698,7.938525,55.6789
100.02,7.99,99.98,60.44,-0.75,132.4937,7.90886,118.4447
100.02,7.97,99.98,121.78,10.0,210.2702,7.754133,31.26782
100.01,7.99,99.98,267.11,-5.0,79.11487,7.920187,98.60835
100.01,8.0,99.98,348.45,-4.33,95.64943,7.844819,122.3546
100.02,7.99,99.98,19.08,3.99,124.3634,7.804438,169.2966
100.02,7.99,99.98,59.09,10.0,211.5245,7.766103,166.3293
100.02,7.97,99.98,276.42,3.58,31.56898,7.91909,107.3571
100.02,7.99,99.98,247.11,2.17,46.91705,7.85899,77.1957
100.02,7.97,99.98,45.65,1.09,135.309,7.952975,134.0085
100.02,7.99,99.98,225.62,10.0,7.565829,7.741175,9.147953
100.02,7.97,99.98,74.43,1.37,149.6211,7.926084,113.6242
100.02,8.0,99.98,233.0,-0.34,68.41294,7.896246,75.78869
100.01,7.98,99.97,269.03,-3.83,76.1123,7.906766,99.71875
100.01,7.97,99.97,72.45,-5.0,120.125,7.902113,106.489
100.01,7.98,99.97,15.16,1.99,114.9986,7.820671,155.0322
100.01,7.97,99.97,89.79,10.0,230.0819,7.759591,100.6694
100.0,7.97,99.97,31.08,10.0,167.185,7.75172,211.4562
100.01,7.98,99.96,223.18,0.83,67.33261,7.884028,65.47433
100.01,7.97,99.97,171.35,5.18,112.4667,7.888637,17.95772
100.01,8.0,99.97,251.34,3.17,37.59748,7.877361,79.23412
100.01,7.99,99.97,107.53,10.0,223.4633,7.769077,60.9722
100.01,7.99,99.97,354.26,1.75,94.34335,7.881553,154.4469
100.01,7.97,99.97,135.59,-5.0,114.2314,7.90739,85.13546
100.01,8.0,99.97,306.26,-5.0,82.93085,7.895631,112.5019
100.01,7.97,99.97,266.25,0.08,57.55762,7.944168,97.22341
100.01,7.98,99.97,282.33,0.25,57.36522,7.950081,109.1371
100.01,7.98,99.97,300.99,6.75,15.33156,7.781538,150.4494
100.0,7.98,99.97,23.66,6.75,139.3376,7.787536,190.0813
100.0,8.0,99.97,0.99,-2.92,100.2547,7.875085,127.3055
100.0,7.99,99.97,228.76,-4.01,81.59441,7.842279,83.72754
100.0,7.99,99.97,51.47,1.92,143.3368,7.89994,134.2917
100.0,7.99,99.97,91.47,0.08,141.849,7.961247,98.76192
100.0,7.98,99.97,18.11,2.25,117.6496,7.93356,154.9862
100.0,8.0,99.97,236.85,0.65,60.72281,7.846258,74.74449
100.0,7.98,99.97,287.54,0.58,56.22677,7.950334,113.7397
100.0,7.98,99.97,227.55,-5.0,84.30955,7.912658,86.07246
100.0,7.98,99.97,78.26,-5.0,120.2269,7.918413,104.4973
100.01,7.97,99.97,262.3,-5.0,79.16588,7.904902,97.48503
100.01,8.0,99.97,211.6,-5.0,89.04948,7.90071,82.5823
100.01,7.98,99.97,12.8,10.0,129.1186,7.769551,226.6641
100.01,7.97,99.97,273.32,-5.0,79.55685,7.906397,101.1162
100.01,7.99,99.97,189.31,-5.0,96.965,7.924048,79.31631
100.01,7.98,99.97,207.99,6.33,55.87629,7.858727,16.4143
100.01,8.0,99.97,109.2,-5.0,119.6854,7.900425,92.75938
100.01,7.97,99.97,86.52,4.0,173.5687,7.80757,104.2587
100.01,8.0,99.97,79.84,8.33,212.3676,7.748481,119.9597
100.01,8.0,99.97,337.21,8.08,57.10818,7.701454,202.7935
100.01,7.97,99.97,122.54,10.0,209.7708,7.757228,30.24043
100.01,7.97,99.97,261.21,6.08,9.333629,7.843919,86.04613
100.01,8.0,99.97,77.21,5.83,188.0274,7.798224,119.8628
100.01,7.98,99.97,356.58,-5.0,99.1306,7.915899,120.7834
100.02,7.98,99.97,336.76,3.0,74.77388,7.862351,159.5352
100.02,7.98,99.97,339.31,4.42,73.25825,7.858852,171.8445
100.02,7.98,99.97,71.17,-5.0,120.0668,7.911635,106.7995
100.01,7.99,99.97,9.83,-2.5,105.4222,7.834463,129.5473
100.01,7.98,99.97,57.83,-5.0,117.9386,7.917399,111.2534
100.01,7.98,99.97,112.5,-5.0,119.5693,7.917356,92.13963
100.01,7.97,99.96,68.5,10.0,220.9229,7.750717,147.8563
100.01,7.99,99.96,356.5,4.75,95.23138,7.820504,180.1566
100.01,7.99,99.96,212.49,5.75,52.51821,7.874466,25.35391
100.01,7.97,99.97,172.5,-5.0,103.0137,7.905384,79.4994
100.01,8.0,99.97,7.17,-5.0,102.7771,7.897933,120.9504
100.01,7.99,99.97,342.92,-5.0,94.13309,7.897759,120.1512
100.01,7.97,99.97,357.76,-1.75,99.11476,7.942629,131.9833
100.01,7.98,99.97,316.53,7.04,31.01247,7.891481,173.2258
100.01,7.97,99.97,133.89,-5.0,115.3044,7.910987,85.71555
100.01,8.0,99.97,3.22,3.08,104.0358,7.787507,165.6086
100.02,8.0,99.97,45.89,-5.0,115.3306,7.899096,114.3964
100.02,7.98,99.96,312.55,10.0,4.740285,7.768553,187.781
100.02,7.97,99.96,113.87,3.41,162.0861,7.869841,72.8449
100.02,7.97,99.96,35.23,6.0,152.774,7.884575,174.5081
100.02,7.98,99.96,231.29,-2.92,78.68863,7.889414,82.99575
100.02,7.98,99.96,211.28,2.83,67.42465,7.818437,45.88857
