x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
201.25,7.97,0.0,265.0,-5.0,178.6077,7.919559,0.5674977
239.5,7.99,59.69,9.98,-5.0,242.9707,7.915603,80.51876
187.0,7.97,159.41,252.57,-5.0,166.0631,7.908901,154.867
133.83,7.99,260.37,135.18,-5.0,147.2467,7.903035,251.9195
46.05,7.98,279.33,264.67,-5.0,26.94736,7.897197,279.8265
12.91,8.0,191.58,173.97,-3.93,15.7146,7.882919,167.2765
103.21,7.98,122.59,290.32,-3.13,81.17938,7.903816,131.149
202.15,7.97,47.01,58.42,-5.0,214.9688,7.913404,62.43901
140.79,7.98,79.41,133.9,7.07,272.0711,7.840938,85.78971
162.47,8.0,117.52,281.18,6.27,69.53453,7.817451,69.93786
203.52,7.99,235.1,174.39,9.47,136.0222,7.84313,102.2878
264.66,7.98,242.57,237.1,10.0,223.9123,7.747035,153.3775
88.27,8.0,300.0,212.56,6.53,157.5343,7.763279,217.809
163.55,7.98,300.0,156.89,6.8,90.90081,7.822552,228.0884
190.69,8.0,258.95,278.62,9.47,201.3002,7.77486,158.9016
37.91,7.99,114.33,160.88,3.86,107.9149,7.764555,73.26068
79.19,7.98,43.97,77.61,-4.41,105.6505,7.911324,50.6025
203.68,7.98,43.16,309.53,-5.0,186.0059,7.92869,57.17333
300.0,7.99,36.96,225.22,-3.93,283.0899,7.876809,19.71775
245.73,7.98,116.3,307.34,5.67,151.685,7.910847,117.0513
300.0,8.0,115.89,239.74,0.6,262.8123,7.869081,88.16405
277.12,7.98,180.1,203.45,-1.8,270.2883,7.855622,146.7402
185.56,7.98,263.37,331.51,1.4,162.29,7.942745,291.3336
85.3,7.97,270.35,246.12,4.6,26.71547,7.894557,280.8987
0.0,8.0,182.04,84.99,7.8,69.86043,7.730658,118.7029
192.46,8.0,184.55,89.55,4.07,242.7598,7.881041,146.351
291.8,7.97,214.48,342.82,1.4,276.1698,7.936982,264.6069
189.17,7.98,211.47,218.39,3.27,141.3473,7.860272,189.3107
158.59,7.98,90.78,325.15,4.87,90.1062,7.791745,157.8557
131.92,7.98,0.0,87.86,2.2,188.1932,7.861053,28.88226
85.6,7.98,103.73,251.18,3.27,17.55288,7.794734,67.57664
180.4,8.0,167.27,8.58,1.4,170.1466,7.93035,215.0182
275.18,7.98,230.8,125.97,-1.53,299.3283,7.919368,210.5419
300.0,8.0,215.32,278.56,-4.47,277.7455,7.845915,220.5009
275.57,7.98,285.9,241.21,-5.0,259.4468,7.898646,274.2193
278.98,7.98,232.33,16.74,-5.0,283.2006,7.923823,251.0035
94.28,8.0,255.72,114.47,-5.0,114.8048,7.902024,247.9756
10.97,7.98,177.74,357.07,-4.47,10.32504,7.928209,199.8964
45.37,7.98,75.36,143.65,-1.27,56.27892,7.852067,51.26688
120.02,7.99,0.0,353.15,-1.53,120.2321,7.902322,33.76676
203.18,7.98,68.11,166.39,-4.47,205.4677,7.838893,43.14742
275.11,7.99,156.77,48.93,-5.0,290.8042,7.904538,170.0269
261.6,7.97,238.24,156.03,-5.0,269.4684,7.900159,219.7389
157.74,7.99,192.71,20.52,-5.0,158.997,7.896819,210.7216
44.54,7.98,140.89,105.92,-4.2,69.69579,7.8862,137.0626
29.81,7.97,214.17,16.98,-1.26,39.29131,7.958488,246.8902
209.74,7.98,247.77,280.94,0.07,163.7841,7.916374,263.512
300.0,7.98,252.69,353.87,-5.0,297.9769,7.897246,273.2939
300.0,8.0,233.53,204.49,-4.2,291.779,7.939939,213.6447
212.23,7.99,121.22,266.03,2.2,169.0196,7.833358,113.1357
121.31,7.98,36.2,12.75,5.4,153.6646,7.784445,129.8923
115.95,7.98,79.73,139.49,8.6,191.6295,7.703768,43.88265
187.88,7.99,0.0,11.66,5.67,258.4676,7.881179,38.78519
181.94,8.0,168.53,105.97,4.07,259.8484,7.863017,156.9085
126.73,7.99,280.11,234.06,7.27,100.2054,7.792691,166.2027
198.85,7.97,122.34,125.2,4.4,226.3495,7.902243,67.31516
279.77,7.98,57.44,18.48,1.73,298.8563,7.900656,111.9548
258.62,7.99,0.63,53.73,-1.21,292.1504,7.840572,23.47024
249.54,7.97,78.38,56.92,-4.14,268.6376,7.818497,88.22478
291.16,7.99,171.81,215.23,-2.27,273.4045,7.918531,147.756
172.89,7.99,204.76,158.68,0.93,204.0972,7.901398,162.5921
61.49,7.97,229.47,276.08,-0.41,26.90262,7.952179,228.3508
3.98,7.99,290.04,96.48,-3.34,29.13637,7.882291,285.3391
73.21,7.99,188.49,170.84,4.39,49.34663,7.779445,122.7014
185.04,7.99,133.83,213.53,7.6,148.2766,7.771351,44.59499
242.65,7.98,56.45,108.3,7.06,276.9294,7.744184,190.0317
229.81,7.99,115.21,195.06,4.39,168.8743,7.830189,37.69899
181.48,7.98,0.0,346.9,3.33,226.0552,7.804316,80.82014
232.0,7.99,0.0,306.36,0.66,178.5088,7.900794,11.5588
272.11,7.99,9.32,2.97,-0.41,274.5502,7.950943,46.62562
127.33,7.97,203.29,132.35,10.0,281.2339,7.759697,164.4604
87.56,7.97,223.52,305.96,7.33,3.813057,7.703415,244.3279
0.0,8.0,166.52,6.9,9.46,61.7466,7.686315,295.927
202.61,7.98,75.27,307.44,10.0,102.3565,7.748447,101.9855
160.2,7.97,181.2,64.82,10.0,232.3693,7.74333,263.0807
117.8,7.99,287.13,182.21,10.0,201.4095,7.774354,146.8485
45.06,7.98,248.67,156.61,10.0,120.7286,7.767108,176.0259
20.7,7.98,23.3,72.73,10.0,15.15349,7.754197,186.5977
107.48,7.99,167.12,306.72,9.2,54.80913,7.744751,266.2019
182.67,8.0,238.62,199.98,6.53,82.0332,7.722604,151.849
253.32,7.97,300.0,124.2,3.86,300.379,7.855879,246.609
254.35,7.99,300.0,290.68,0.93,195.9972,7.861979,286.3813
294.54,8.0,252.54,191.04,-1.74,289.4432,7.962627,221.0301
208.44,7.98,188.7,326.56,-4.67,195.1286,7.858919,206.1053
115.79,8.0,122.05,83.98,-5.0,132.3602,7.90384,117.0029
93.68,7.99,201.87,1.45,-2.6,91.59165,7.848583,227.918
138.31,7.98,300.0,249.39,-3.4,113.2246,7.831263,291.797
62.43,7.99,272.83,342.5,-5.0,55.16823,7.920642,290.4554
151.4,7.99,226.58,7.04,-2.87,146.4395,7.846252,254.4868
265.29,7.97,219.88,313.69,0.07,233.6518,7.881121,250.9278
291.67,7.97,282.97,242.19,3.27,236.9087,7.837726,251.418
227.01,7.97,239.15,226.18,6.74,173.168,7.854743,187.478
263.28,8.0,120.14,162.15,9.94,211.143,7.74582,42.28421
143.3,8.0,99.02,283.8,2.0,91.24114,7.90453,98.33479
65.07,7.98,182.08,358.48,-0.94,71.79784,7.873462,215.676
97.54,7.98,300.0,180.68,2.01,62.66909,7.830046,253.9859
97.84,7.97,203.64,25.59,8.43,162.8935,7.889623,282.76
129.88,7.97,42.37,128.05,6.0,242.8644,7.79676,4.712043
56.02,7.98,115.18,21.35,3.33,103.7438,7.833149,164.8462
167.17,8.0,300.0,15.27,10.0,281.4885,7.794961,256.7411
145.46,7.99,300.0,173.17,10.0,258.6777,7.760681,273.7301
127.57,8.0,144.5,210.46,10.0,25.00503,7.753346,132.3633
51.33,8.0,0.25,109.78,10.0,164.7798,7.773901,100.7522
0.0,7.98,65.92,337.43,10.0,135.6383,7.768325,74.00022
0.0,7.98,53.88,317.54,10.0,34.49711,7.752461,179.5957
62.75,8.0,23.08,60.58,10.0,141.4374,7.76493,89.85709
210.76,7.98,208.35,306.02,10.0,57.20971,7.755328,169.2338
235.4,7.99,142.32,256.26,10.0,117.0266,7.771383,230.2489
127.51,7.97,103.03,78.98,1.73,186.2319,7.885496,99.20444
78.62,7.98,206.18,321.55,-1.21,61.33679,7.95975,231.5208
113.75,7.99,186.91,6.49,-4.47,120.1525,7.845654,208.5598
228.66,7.99,139.13,134.51,-1.27,250.8003,7.898059,119.2717
258.78,7.98,168.29,268.24,5.14,201.6452,7.781227,124.2291
101.53,8.0,300.0,248.68,10.0,160.5945,7.749702,186.1381
132.31,7.99,297.72,159.75,7.06,145.9207,7.74406,196.4984
192.56,8.0,296.4,144.82,4.93,237.7195,7.803405,244.0352
234.73,7.99,65.95,300.99,10.0,176.831,7.751481,217.3376
118.81,7.97,189.63,325.26,7.6,18.92367,7.714828,190.8382
190.45,7.99,289.35,126.46,5.73,223.4541,7.898592,213.4288
155.47,7.97,223.0,175.85,2.26,144.8911,7.898623,180.5957
172.06,8.0,99.6,47.75,5.46,245.0999,7.881815,148.7422
176.02,7.98,0.0,329.77,8.67,103.6915,7.871678,77.56129
118.7,7.98,58.98,29.54,10.0,123.5658,7.765204,157.2672
300.0,7.98,207.66,238.83,10.0,202.7915,7.746702,71.0719
228.22,7.99,266.12,235.61,10.0,231.2388,7.768946,137.9135
0.0,8.0,238.4,165.47,-5.0,4.325431,7.917474,218.8532
0.0,7.97,214.88,90.62,-1.53,29.53386,7.942297,205.3349
0.0,7.99,168.81,82.1,-2.86,26.37065,7.855952,177.3755
2.27,7.97,134.32,47.95,-5.0,17.4949,7.92447,149.4238
95.97,7.98,99.83,302.2,-5.0,78.68913,7.910748,110.8516
206.74,8.0,72.48,16.9,-5.0,216.5825,7.907106,91.39804
261.46,7.97,153.6,144.08,-2.6,278.4225,7.881193,127.6884
193.89,8.0,258.22,15.95,0.6,219.267,7.88079,289.5035
111.21,7.97,282.16,140.01,1.41,133.0078,7.862499,237.8059
117.53,7.99,169.92,158.18,1.14,139.2809,7.87015,131.2006
131.78,7.98,46.23,243.58,4.34,58.84678,7.828007,42.18328
207.29,7.99,18.04,345.3,7.81,240.4469,7.8325,83.81425
300.0,7.98,95.19,184.13,10.0,150.1031,7.757535,40.03502
155.67,7.99,142.85,104.11,8.4,257.6006,7.878092,54.21631
41.88,7.98,192.97,356.02,10.0,112.4667,7.760945,301.2639
45.03,7.97,297.52,55.06,10.0,158.955,7.766673,200.8347
84.15,8.0,92.24,182.09,7.6,126.909,7.752238,17.66612
89.37,7.98,0.0,330.55,4.66,53.10717,7.754674,78.24557
125.36,7.98,0.0,92.23,2.0,178.2846,7.88375,31.29247
61.88,7.99,66.86,79.12,-5.0,88.14157,7.902162,69.1697
186.16,7.98,74.0,207.2,-5.0,175.2632,7.930776,54.9182
300.0,7.99,80.55,239.2,-5.0,282.4486,7.923546,69.90322
270.45,7.98,4.06,16.86,-3.13,278.3962,7.958593,27.71629
171.02,7.97,67.01,197.21,-1.0,167.2576,7.949551,28.19112
81.94,7.99,138.38,207.92,-3.93,71.36273,7.883789,116.1416
